country,listed_in,country_share,global_share,gap,Cluster
Russia,Sci-Fi & Fantasy,0.03389830508474576,0.015997305716931885,0.017900999367813877,0
Russia,Science & Nature TV,0.01694915254237288,0.004546602677443799,0.012402549864929082,0
Russia,Sports Movies,0.01694915254237288,0.011156015828913025,0.005793136713459856,0
Russia,TV Action & Adventure,0.01694915254237288,0.008588027279616064,0.008361125262756817,0
Russia,TV Comedies,0.01694915254237288,0.026521848951755495,-0.009572696409382613,0
Russia,TV Dramas,0.11864406779661017,0.03586764334427886,0.08277642445233131,0
Russia,TV Mysteries,0.01694915254237288,0.0047570935421402715,0.01219205900023261,0
Russia,Thrillers,0.01694915254237288,0.033931127389071315,-0.016981974846698434,0
Samoa,Documentaries,0.5,0.04698156100025259,0.4530184389997474,0
Samoa,Sports Movies,0.5,0.011156015828913025,0.488843984171087,0
Saudi Arabia,Action & Adventure,0.03125,0.049760040414246025,-0.018510040414246025,0
Saudi Arabia,Comedies,0.1875,0.08339648059274228,0.10410351940725772,0
Saudi Arabia,Dramas,0.125,0.1346720552328029,-0.0096720552328029,0
Saudi Arabia,Independent Movies,0.0625,0.043782099856866215,0.018717900143133785,0
Saudi Arabia,International Movies,0.28125,0.14772248884398417,0.13352751115601583,0
Saudi Arabia,International TV Shows,0.09375,0.061673823356066346,0.032076176643933654,0
Saudi Arabia,Music & Musicals,0.03125,0.018060116190957314,0.013189883809042686,0
Saudi Arabia,Romantic Movies,0.0625,0.03039488086217058,0.032105119137829416,0
Saudi Arabia,TV Comedies,0.03125,0.026521848951755495,0.0047281510482445055,0
Saudi Arabia,TV Dramas,0.0625,0.03586764334427886,0.02663235665572114,0
Saudi Arabia,TV Shows,0.03125,0.0006735707670287109,0.03057642923297129,0
Senegal,Crime TV Shows,0.14285714285714285,0.02277511156015829,0.12008203129698455,0
Senegal,Documentaries,0.14285714285714285,0.04698156100025259,0.09587558185689027,0
Senegal,Dramas,0.14285714285714285,0.1346720552328029,0.008185087624339948,0
Senegal,Independent Movies,0.14285714285714285,0.043782099856866215,0.09907504300027664,0
Senegal,International Movies,0.14285714285714285,0.14772248884398417,-0.004865345986841324,0
Senegal,International TV Shows,0.14285714285714285,0.061673823356066346,0.0811833195010765,0
Senegal,TV Dramas,0.14285714285714285,0.03586764334427886,0.10698949951286399,0
Serbia,Action & Adventure,0.14285714285714285,0.049760040414246025,0.09309710244289682,0
Serbia,Documentaries,0.07142857142857142,0.04698156100025259,0.024447010428318837,0
Serbia,Dramas,0.21428571428571427,0.1346720552328029,0.07961365905291137,0
Serbia,Horror Movies,0.07142857142857142,0.01928096320619685,0.052147608222374575,0
Serbia,Independent Movies,0.07142857142857142,0.043782099856866215,0.02764647157170521,0
Serbia,International Movies,0.21428571428571427,0.14772248884398417,0.0665632254417301,0
Serbia,Sci-Fi & Fantasy,0.14285714285714285,0.015997305716931885,0.12685983714021096,0
Serbia,Thrillers,0.07142857142857142,0.033931127389071315,0.03749744403950011,0
Singapore,Action & Adventure,0.05319148936170213,0.049760040414246025,0.0034314489474561033,0
Singapore,Anime Series,0.010638297872340425,0.008082849204344532,0.002555448667995893,0
Singapore,Crime TV Shows,0.05319148936170213,0.02277511156015829,0.03041637780154384,0
Singapore,Cult Movies,0.010638297872340425,0.003915130083354383,0.006723167788986043,0
Singapore,Documentaries,0.010638297872340425,0.04698156100025259,-0.03634326312791216,0
Singapore,Dramas,0.07446808510638298,0.1346720552328029,-0.060203970126419926,0
Singapore,Horror Movies,0.031914893617021274,0.01928096320619685,0.012633930410824425,0
Singapore,Independent Movies,0.010638297872340425,0.043782099856866215,-0.03314380198452579,0
Singapore,International Movies,0.14893617021276595,0.14772248884398417,0.0012136813687817771,0
Singapore,International TV Shows,0.20212765957446807,0.061673823356066346,0.14045383621840174,0
Singapore,Kids' TV,0.031914893617021274,0.025090511071819484,0.00682438254520179,0
Singapore,Korean TV Shows,0.010638297872340425,0.006567314978529932,0.004070982893810493,0
Singapore,Reality TV,0.02127659574468085,0.011366506693609498,0.009910089051071352,0
Singapore,Romantic Movies,0.010638297872340425,0.03039488086217058,-0.019756582989830157,0
Singapore,Romantic TV Shows,0.05319148936170213,0.016165698408689064,0.03702579095301306,0
Singapore,Sci-Fi & Fantasy,0.010638297872340425,0.015997305716931885,-0.00535900784459146,0
Singapore,Stand-Up Comedy,0.010638297872340425,0.014481771491117285,-0.0038434736187768596,0
Singapore,TV Comedies,0.02127659574468085,0.026521848951755495,-0.005245253207074644,0
Singapore,TV Dramas,0.1595744680851064,0.03586764334427886,0.12370682474082753,0
Singapore,TV Horror,0.02127659574468085,0.0036204428727793212,0.017656152871901528,0
Singapore,TV Sci-Fi & Fantasy,0.010638297872340425,0.004251915466868738,0.006386382405471687,0
Singapore,Thrillers,0.031914893617021274,0.033931127389071315,-0.002016233772050041,0
Slovakia,Dramas,0.5,0.1346720552328029,0.3653279447671971,0
Slovakia,International Movies,0.5,0.14772248884398417,0.3522775111560158,0
Slovenia,Comedies,0.125,0.08339648059274228,0.04160351940725772,0
Slovenia,Dramas,0.125,0.1346720552328029,-0.0096720552328029,0
Slovenia,Horror Movies,0.125,0.01928096320619685,0.10571903679380315,0
Slovenia,Independent Movies,0.25,0.043782099856866215,0.2062179001431338,0
Slovenia,International Movies,0.25,0.14772248884398417,0.10227751115601583,0
Slovenia,Sci-Fi & Fantasy,0.125,0.015997305716931885,0.10900269428306811,0
Somalia,Dramas,1.0,0.1346720552328029,0.8653279447671971,0
South Africa,Action & Adventure,0.0784313725490196,0.049760040414246025,0.028671332134773582,0
South Africa,British TV Shows,0.006535947712418301,0.012882040919424097,-0.006346093207005796,0
South Africa,Children & Family Movies,0.006535947712418301,0.035572956133703794,-0.029037008421285492,0
South Africa,Comedies,0.1111111111111111,0.08339648059274228,0.027714630518368824,0
South Africa,Crime TV Shows,0.026143790849673203,0.02277511156015829,0.003368679289514915,0
South Africa,Documentaries,0.05228758169934641,0.04698156100025259,0.005306020699093819,0
South Africa,Docuseries,0.006535947712418301,0.018354803401532373,-0.011818855689114071,0
South Africa,Dramas,0.13725490196078433,0.1346720552328029,0.002582846727981425,0
South Africa,Faith & Spirituality,0.006535947712418301,0.0037467373915972047,0.002789210320821096,0
South Africa,Horror Movies,0.013071895424836602,0.01928096320619685,-0.006209067781360248,0
South Africa,Independent Movies,0.0196078431372549,0.043782099856866215,-0.024174256719611313,0
South Africa,International Movies,0.2549019607843137,0.14772248884398417,0.10717947194032953,0
South Africa,International TV Shows,0.058823529411764705,0.061673823356066346,-0.0028502939443016406,0
South Africa,Music & Musicals,0.0196078431372549,0.018060116190957314,0.0015477269462975882,0
South Africa,Romantic Movies,0.06535947712418301,0.03039488086217058,0.034964596262012426,0
South Africa,Romantic TV Shows,0.006535947712418301,0.016165698408689064,-0.009629750696270763,0
South Africa,Sci-Fi & Fantasy,0.0196078431372549,0.015997305716931885,0.0036105374203230164,0
South Africa,Sports Movies,0.006535947712418301,0.011156015828913025,-0.004620068116494724,0
South Africa,Stand-Up Comedy,0.006535947712418301,0.014481771491117285,-0.007945823778698985,0
South Africa,TV Action & Adventure,0.006535947712418301,0.008588027279616064,-0.0020520795671977636,0
South Africa,TV Comedies,0.013071895424836602,0.026521848951755495,-0.013449953526918893,0
South Africa,TV Dramas,0.05228758169934641,0.03586764334427886,0.016419938355067547,0
South Africa,TV Mysteries,0.006535947712418301,0.0047570935421402715,0.0017788541702780294,0
South Africa,Thrillers,0.0196078431372549,0.033931127389071315,-0.014323284251816414,0
South Korea,Action & Adventure,0.02689873417721519,0.049760040414246025,-0.022861306237030834,3
South Korea,Children & Family Movies,0.015822784810126583,0.035572956133703794,-0.01975017132357721,3
South Korea,Comedies,0.02689873417721519,0.08339648059274228,-0.056497746415527086,3
South Korea,Crime TV Shows,0.0379746835443038,0.02277511156015829,0.01519957198414551,3
South Korea,Cult Movies,0.0015822784810126582,0.003915130083354383,-0.0023328516023417246,3
South Korea,Documentaries,0.0031645569620253164,0.04698156100025259,-0.04381700403822727,3
South Korea,Dramas,0.04113924050632911,0.1346720552328029,-0.09353281472647379,3
South Korea,Horror Movies,0.007911392405063292,0.01928096320619685,-0.011369570801133558,3
South Korea,Independent Movies,0.0031645569620253164,0.043782099856866215,-0.040617542894840895,3
South Korea,International Movies,0.06962025316455696,0.14772248884398417,-0.07810223567942721,3
South Korea,International TV Shows,0.24050632911392406,0.061673823356066346,0.1788325057578577,3
South Korea,Kids' TV,0.02531645569620253,0.025090511071819484,0.0002259446243830475,3
South Korea,Korean TV Shows,0.2088607594936709,0.006567314978529932,0.20229344451514095,3
South Korea,LGBTQ Movies,0.0015822784810126582,0.004883388060958154,-0.003301109579945496,3
South Korea,Movies,0.0015822784810126582,0.00294687210575061,-0.001364593624737952,3
South Korea,Music & Musicals,0.0015822784810126582,0.018060116190957314,-0.016477837709944654,3
South Korea,Reality TV,0.006329113924050633,0.011366506693609498,-0.005037392769558865,3
South Korea,Romantic Movies,0.0031645569620253164,0.03039488086217058,-0.027230323900145265,3
South Korea,Romantic TV Shows,0.12183544303797468,0.016165698408689064,0.10566974462928562,3
South Korea,Sci-Fi & Fantasy,0.007911392405063292,0.015997305716931885,-0.008085913311868594,3
South Korea,Stand-Up Comedy,0.0031645569620253164,0.014481771491117285,-0.011317214529091969,3
South Korea,Stand-Up Comedy & Talk Shows,0.006329113924050633,0.0023574976846004883,0.0039716162394501445,3
South Korea,TV Action & Adventure,0.014240506329113924,0.008588027279616064,0.005652479049497859,3
South Korea,TV Comedies,0.030063291139240507,0.026521848951755495,0.0035414421874850124,3
South Korea,TV Dramas,0.060126582278481014,0.03586764334427886,0.024258938934202154,3
South Korea,TV Horror,0.004746835443037975,0.0036204428727793212,0.0011263925702586536,3
South Korea,TV Mysteries,0.004746835443037975,0.0047570935421402715,-1.025809910229665e-05,3
South Korea,TV Thrillers,0.0015822784810126582,0.0027784794139934328,-0.0011962009329807746,3
South Korea,Thrillers,0.022151898734177215,0.033931127389071315,-0.0117792286548941,3
Soviet Union,Action & Adventure,0.1111111111111111,0.049760040414246025,0.06135107069686508,0
Soviet Union,Dramas,0.2222222222222222,0.1346720552328029,0.08755016698941931,0
Soviet Union,International Movies,0.3333333333333333,0.14772248884398417,0.18561084448934914,0
Soviet Union,Music & Musicals,0.1111111111111111,0.018060116190957314,0.09305099492015378,0
Soviet Union,Romantic Movies,0.1111111111111111,0.03039488086217058,0.08071623024894052,0
Soviet Union,Sci-Fi & Fantasy,0.1111111111111111,0.015997305716931885,0.09511380539417921,0
Spain,Action & Adventure,0.01692047377326565,0.049760040414246025,-0.032839566640980374,0
Spain,Anime Series,0.001692047377326565,0.008082849204344532,-0.006390801827017967,0
Spain,British TV Shows,0.008460236886632826,0.012882040919424097,-0.004421804032791271,0
Spain,Children & Family Movies,0.015228426395939087,0.035572956133703794,-0.020344529737764707,0
Spain,Classic Movies,0.001692047377326565,0.00635682411383346,-0.004664776736506894,0
Spain,Comedies,0.07952622673434856,0.08339648059274228,-0.0038702538583937213,0
Spain,Crime TV Shows,0.04568527918781726,0.02277511156015829,0.02291016762765897,0
Spain,Documentaries,0.03553299492385787,0.04698156100025259,-0.011448566076394717,0
Spain,Docuseries,0.015228426395939087,0.018354803401532373,-0.003126377005593286,0
Spain,Dramas,0.12859560067681894,0.1346720552328029,-0.006076454555983962,0
Spain,Faith & Spirituality,0.005076142131979695,0.0037467373915972047,0.0013294047403824903,0
Spain,Horror Movies,0.01692047377326565,0.01928096320619685,-0.002360489432931198,0
Spain,Independent Movies,0.0338409475465313,0.043782099856866215,-0.009941152310334912,0
Spain,International Movies,0.23688663282571912,0.14772248884398417,0.08916414398173494,0
Spain,International TV Shows,0.09137055837563451,0.061673823356066346,0.02969673501956817,0
Spain,Kids' TV,0.00676818950930626,0.025090511071819484,-0.018322321562513223,0
Spain,LGBTQ Movies,0.00676818950930626,0.004883388060958154,0.0018848014483481062,0
Spain,Movies,0.005076142131979695,0.00294687210575061,0.002129270026229085,0
Spain,Music & Musicals,0.01015228426395939,0.018060116190957314,-0.007907831926997923,0
Spain,Reality TV,0.005076142131979695,0.011366506693609498,-0.006290364561629803,0
Spain,Romantic Movies,0.018612521150592216,0.03039488086217058,-0.011782359711578365,0
Spain,Romantic TV Shows,0.015228426395939087,0.016165698408689064,-0.0009372720127499776,0
Spain,Sci-Fi & Fantasy,0.018612521150592216,0.015997305716931885,0.0026152154336603305,0
Spain,Science & Nature TV,0.001692047377326565,0.004546602677443799,-0.002854555300117234,0
Spain,Spanish-Language TV Shows,0.06937394247038917,0.008503830933737477,0.060870111536651686,0
Spain,Sports Movies,0.008460236886632826,0.011156015828913025,-0.0026957789422801994,0
Spain,Stand-Up Comedy,0.001692047377326565,0.014481771491117285,-0.01278972411379072,0
Spain,TV Action & Adventure,0.00676818950930626,0.008588027279616064,-0.0018198377703098042,0
Spain,TV Comedies,0.008460236886632826,0.026521848951755495,-0.01806161206512267,0
Spain,TV Dramas,0.018612521150592216,0.03586764334427886,-0.017255122193686644,0
Spain,Teen TV Shows,0.001692047377326565,0.002904773932811316,-0.0012127265554847508,0
Spain,Thrillers,0.06429780033840947,0.033931127389071315,0.030366672949338154,0
Sri Lanka,Documentaries,0.5,0.04698156100025259,0.4530184389997474,0
Sri Lanka,International Movies,0.5,0.14772248884398417,0.3522775111560158,0
Sudan,Dramas,1.0,0.1346720552328029,0.8653279447671971,0
Sweden,Action & Adventure,0.02040816326530612,0.049760040414246025,-0.029351877148939904,0
Sweden,Comedies,0.05102040816326531,0.08339648059274228,-0.032376072429476974,0
Sweden,Crime TV Shows,0.04081632653061224,0.02277511156015829,0.018041214970453953,0
Sweden,Cult Movies,0.01020408163265306,0.003915130083354383,0.006288951549298678,0
Sweden,Documentaries,0.10204081632653061,0.04698156100025259,0.05505925532627803,0
Sweden,Dramas,0.15306122448979592,0.1346720552328029,0.01838916925699302,0
Sweden,Independent Movies,0.061224489795918366,0.043782099856866215,0.01744238993905215,0
Sweden,International Movies,0.19387755102040816,0.14772248884398417,0.04615506217642398,0
Sweden,International TV Shows,0.10204081632653061,0.061673823356066346,0.04036699297046427,0
Sweden,Kids' TV,0.01020408163265306,0.025090511071819484,-0.014886429439166423,0
Sweden,Music & Musicals,0.030612244897959183,0.018060116190957314,0.01255212870700187,0
Sweden,Romantic Movies,0.01020408163265306,0.03039488086217058,-0.02019079922951752,0
Sweden,Romantic TV Shows,0.030612244897959183,0.016165698408689064,0.014446546489270119,0
Sweden,Sports Movies,0.01020408163265306,0.011156015828913025,-0.0009519341962599646,0
Sweden,Stand-Up Comedy,0.01020408163265306,0.014481771491117285,-0.0042776898584642245,0
Sweden,TV Comedies,0.030612244897959183,0.026521848951755495,0.0040903959462036885,0
Sweden,TV Dramas,0.07142857142857142,0.03586764334427886,0.035560928084292565,0
Sweden,TV Thrillers,0.01020408163265306,0.0027784794139934328,0.007425602218659628,0
Sweden,Thrillers,0.05102040816326531,0.033931127389071315,0.017089280774193992,0
Switzerland,Action & Adventure,0.044444444444444446,0.049760040414246025,-0.005315595969801579,0
Switzerland,Comedies,0.06666666666666667,0.08339648059274228,-0.016729813926075615,0
Switzerland,Documentaries,0.08888888888888889,0.04698156100025259,0.041907327888636305,0
Switzerland,Dramas,0.28888888888888886,0.1346720552328029,0.15421683365608596,0
Switzerland,Faith & Spirituality,0.022222222222222223,0.0037467373915972047,0.018475484830625017,0
Switzerland,Independent Movies,0.06666666666666667,0.043782099856866215,0.02288456680980045,0
Switzerland,International Movies,0.3111111111111111,0.14772248884398417,0.16338862226712694,0
Switzerland,International TV Shows,0.022222222222222223,0.061673823356066346,-0.03945160113384412,0
Switzerland,Sci-Fi & Fantasy,0.022222222222222223,0.015997305716931885,0.006224916505290338,0
Switzerland,TV Comedies,0.022222222222222223,0.026521848951755495,-0.0042996267295332714,0
Switzerland,TV Dramas,0.022222222222222223,0.03586764334427886,-0.013645421122056637,0
Switzerland,Thrillers,0.022222222222222223,0.033931127389071315,-0.011708905166849092,0
Syria,Comedies,0.125,0.08339648059274228,0.04160351940725772,0
Syria,Dramas,0.25,0.1346720552328029,0.1153279447671971,0
Syria,Independent Movies,0.25,0.043782099856866215,0.2062179001431338,0
Syria,International Movies,0.125,0.14772248884398417,-0.022722488843984173,0
Syria,International TV Shows,0.125,0.061673823356066346,0.06332617664393365,0
Syria,TV Dramas,0.125,0.03586764334427886,0.08913235665572114,0
Taiwan,Action & Adventure,0.012,0.049760040414246025,-0.03776004041424602,0
Taiwan,Comedies,0.012,0.08339648059274228,-0.07139648059274228,0
Taiwan,Crime TV Shows,0.02,0.02277511156015829,-0.002775111560158288,0
Taiwan,Documentaries,0.004,0.04698156100025259,-0.04298156100025259,0
Taiwan,Dramas,0.04,0.1346720552328029,-0.09467205523280289,0
Taiwan,Horror Movies,0.016,0.01928096320619685,-0.003280963206196849,0
Taiwan,Independent Movies,0.012,0.043782099856866215,-0.03178209985686621,0
Taiwan,International Movies,0.068,0.14772248884398417,-0.07972248884398417,0
Taiwan,International TV Shows,0.28,0.061673823356066346,0.21832617664393367,0
Taiwan,LGBTQ Movies,0.004,0.004883388060958154,-0.000883388060958154,0
Taiwan,Music & Musicals,0.008,0.018060116190957314,-0.010060116190957313,0
Taiwan,Reality TV,0.004,0.011366506693609498,-0.007366506693609498,0
Taiwan,Romantic Movies,0.008,0.03039488086217058,-0.02239488086217058,0
Taiwan,Romantic TV Shows,0.192,0.016165698408689064,0.17583430159131094,0
Taiwan,Sports Movies,0.004,0.011156015828913025,-0.007156015828913025,0
Taiwan,TV Action & Adventure,0.012,0.008588027279616064,0.0034119727203839358,0
Taiwan,TV Comedies,0.144,0.026521848951755495,0.1174781510482445,0
Taiwan,TV Dramas,0.116,0.03586764334427886,0.08013235665572115,0
Taiwan,TV Horror,0.008,0.0036204428727793212,0.004379557127220679,0
Taiwan,TV Mysteries,0.012,0.0047570935421402715,0.007242906457859729,0
Taiwan,TV Sci-Fi & Fantasy,0.004,0.004251915466868738,-0.00025191546686873824,0
Taiwan,TV Thrillers,0.004,0.0027784794139934328,0.0012215205860065673,0
Taiwan,Teen TV Shows,0.004,0.002904773932811316,0.0010952260671886842,0
Taiwan,Thrillers,0.012,0.033931127389071315,-0.021931127389071315,0
Thailand,Action & Adventure,0.043243243243243246,0.049760040414246025,-0.006516797171002779,0
Thailand,Children & Family Movies,0.005405405405405406,0.035572956133703794,-0.030167550728298388,0
Thailand,Comedies,0.06486486486486487,0.08339648059274228,-0.018531615727877412,0
Thailand,Crime TV Shows,0.02702702702702703,0.02277511156015829,0.00425191546686874,0
Thailand,Documentaries,0.02702702702702703,0.04698156100025259,-0.01995453397322556,0
Thailand,Docuseries,0.005405405405405406,0.018354803401532373,-0.012949397996126967,0
Thailand,Dramas,0.043243243243243246,0.1346720552328029,-0.09142881198955966,0
Thailand,Faith & Spirituality,0.016216216216216217,0.0037467373915972047,0.012469478824619013,0
Thailand,Horror Movies,0.08108108108108109,0.01928096320619685,0.061800117874884236,0
Thailand,International Movies,0.21621621621621623,0.14772248884398417,0.06849372737223205,0
Thailand,International TV Shows,0.12972972972972974,0.061673823356066346,0.06805590637366339,0
Thailand,LGBTQ Movies,0.021621621621621623,0.004883388060958154,0.01673823356066347,0
Thailand,Music & Musicals,0.021621621621621623,0.018060116190957314,0.0035615054306643093,0
Thailand,Romantic Movies,0.04864864864864865,0.03039488086217058,0.01825376778647807,0
Thailand,Romantic TV Shows,0.05405405405405406,0.016165698408689064,0.037888355645364996,0
Thailand,Sports Movies,0.010810810810810811,0.011156015828913025,-0.00034520501810221364,0
Thailand,TV Action & Adventure,0.010810810810810811,0.008588027279616064,0.002222783531194747,0
Thailand,TV Comedies,0.021621621621621623,0.026521848951755495,-0.004900227330133872,0
Thailand,TV Dramas,0.08648648648648649,0.03586764334427886,0.05061884314220763,0
Thailand,TV Horror,0.005405405405405406,0.0036204428727793212,0.0017849625326260845,0
Thailand,TV Mysteries,0.016216216216216217,0.0047570935421402715,0.011459122674075947,0
Thailand,TV Sci-Fi & Fantasy,0.005405405405405406,0.004251915466868738,0.0011534899385366674,0
Thailand,TV Thrillers,0.005405405405405406,0.0027784794139934328,0.002626925991411973,0
Thailand,Teen TV Shows,0.016216216216216217,0.002904773932811316,0.013311442283404902,0
Thailand,Thrillers,0.016216216216216217,0.033931127389071315,-0.017714911172855098,0
Turkey,Action & Adventure,0.016778523489932886,0.049760040414246025,-0.03298151692431314,0
Turkey,Children & Family Movies,0.006711409395973154,0.035572956133703794,-0.02886154673773064,0
Turkey,Comedies,0.19463087248322147,0.08339648059274228,0.11123439189047919,0
Turkey,Crime TV Shows,0.03355704697986577,0.02277511156015829,0.010781935419707483,0
Turkey,Dramas,0.10067114093959731,0.1346720552328029,-0.03400091429320559,0
Turkey,Horror Movies,0.013422818791946308,0.01928096320619685,-0.005858144414250541,0
Turkey,Independent Movies,0.010067114093959731,0.043782099856866215,-0.033714985762906484,0
Turkey,International Movies,0.2684563758389262,0.14772248884398417,0.120733886994942,0
Turkey,International TV Shows,0.10067114093959731,0.061673823356066346,0.03899731758353096,0
Turkey,Music & Musicals,0.003355704697986577,0.018060116190957314,-0.014704411492970736,0
Turkey,Romantic Movies,0.07718120805369127,0.03039488086217058,0.04678632719152069,0
Turkey,Romantic TV Shows,0.020134228187919462,0.016165698408689064,0.003968529779230397,0
Turkey,Sports Movies,0.006711409395973154,0.011156015828913025,-0.004444606432939871,0
Turkey,TV Action & Adventure,0.016778523489932886,0.008588027279616064,0.008190496210316821,0
Turkey,TV Comedies,0.010067114093959731,0.026521848951755495,-0.016454734857795764,0
Turkey,TV Dramas,0.08389261744966443,0.03586764334427886,0.04802497410538557,0
Turkey,TV Horror,0.003355704697986577,0.0036204428727793212,-0.0002647381747927441,0
Turkey,TV Mysteries,0.006711409395973154,0.0047570935421402715,0.0019543158538328827,0
Turkey,TV Thrillers,0.013422818791946308,0.0027784794139934328,0.010644339377952877,0
Turkey,Teen TV Shows,0.003355704697986577,0.002904773932811316,0.00045093076517526125,0
Turkey,Thrillers,0.010067114093959731,0.033931127389071315,-0.023864013295111584,0
Uganda,Documentaries,1.0,0.04698156100025259,0.9530184389997474,0
Ukraine,Crime TV Shows,0.14285714285714285,0.02277511156015829,0.12008203129698455,0
Ukraine,Documentaries,0.14285714285714285,0.04698156100025259,0.09587558185689027,0
Ukraine,International Movies,0.14285714285714285,0.14772248884398417,-0.004865345986841324,0
Ukraine,International TV Shows,0.2857142857142857,0.061673823356066346,0.22404046235821934,0
Ukraine,TV Comedies,0.14285714285714285,0.026521848951755495,0.11633529390538735,0
Ukraine,TV Dramas,0.14285714285714285,0.03586764334427886,0.10698949951286399,0
United Arab Emirates,Action & Adventure,0.03333333333333333,0.049760040414246025,-0.016426707080912692,0
United Arab Emirates,Children & Family Movies,0.044444444444444446,0.035572956133703794,0.008871488310740652,0
United Arab Emirates,Comedies,0.12222222222222222,0.08339648059274228,0.03882574162947994,0
United Arab Emirates,Documentaries,0.07777777777777778,0.04698156100025259,0.03079621677752519,0
United Arab Emirates,Dramas,0.2111111111111111,0.1346720552328029,0.07643905587830821,0
United Arab Emirates,Horror Movies,0.022222222222222223,0.01928096320619685,0.0029412590160253736,0
United Arab Emirates,Independent Movies,0.03333333333333333,0.043782099856866215,-0.010448766523532882,0
United Arab Emirates,International Movies,0.28888888888888886,0.14772248884398417,0.1411664000449047,0
United Arab Emirates,International TV Shows,0.011111111111111112,0.061673823356066346,-0.05056271224495523,0
United Arab Emirates,Music & Musicals,0.011111111111111112,0.018060116190957314,-0.006949005079846202,0
United Arab Emirates,Romantic Movies,0.011111111111111112,0.03039488086217058,-0.01928376975105947,0
United Arab Emirates,Sci-Fi & Fantasy,0.03333333333333333,0.015997305716931885,0.017336027616401448,0
United Arab Emirates,Sports Movies,0.022222222222222223,0.011156015828913025,0.011066206393309198,0
United Arab Emirates,TV Dramas,0.011111111111111112,0.03586764334427886,-0.024756532233167747,0
United Arab Emirates,TV Mysteries,0.011111111111111112,0.0047570935421402715,0.00635401756897084,0
United Arab Emirates,Thrillers,0.05555555555555555,0.033931127389071315,0.021624428166484237,0
United Kingdom,Action & Adventure,0.047217537942664416,0.049760040414246025,-0.002542502471581609,2
United Kingdom,British TV Shows,0.12647554806070826,0.012882040919424097,0.11359350714128416,2
United Kingdom,Children & Family Movies,0.025857223159078135,0.035572956133703794,-0.00971573297462566,2
United Kingdom,Classic & Cult TV,0.0039347948285553686,0.0013471415340574218,0.0025876532944979465,2
United Kingdom,Classic Movies,0.008993816750983699,0.00635682411383346,0.002636992637150239,2
United Kingdom,Comedies,0.051152332771219784,0.08339648059274228,-0.0322441478215225,2
United Kingdom,Crime TV Shows,0.026981450252951095,0.02277511156015829,0.004206338692792806,2
United Kingdom,Cult Movies,0.0039347948285553686,0.003915130083354383,1.9664745200985954e-05,2
United Kingdom,Documentaries,0.0713884204609331,0.04698156100025259,0.024406859460680518,2
United Kingdom,Docuseries,0.05002810567734682,0.018354803401532373,0.03167330227581445,2
United Kingdom,Dramas,0.1101742551995503,0.1346720552328029,-0.024497800033252595,2
United Kingdom,Faith & Spirituality,0.002810567734682406,0.0037467373915972047,-0.0009361696569147987,2
United Kingdom,Horror Movies,0.015739179314221474,0.01928096320619685,-0.0035417838919753752,2
United Kingdom,Independent Movies,0.041596402473299605,0.043782099856866215,-0.0021856973835666094,2
United Kingdom,International Movies,0.09443507588532883,0.14772248884398417,-0.05328741295865534,2
United Kingdom,International TV Shows,0.07195053400786959,0.061673823356066346,0.010276710651803245,2
United Kingdom,Kids' TV,0.02417088251826869,0.025090511071819484,-0.0009196285535507942,2
United Kingdom,LGBTQ Movies,0.0039347948285553686,0.004883388060958154,-0.0009485932324027856,2
United Kingdom,Movies,0.0022484541877459247,0.00294687210575061,-0.0006984179180046855,2
United Kingdom,Music & Musicals,0.02023608768971332,0.018060116190957314,0.0021759714987560075,2
United Kingdom,Reality TV,0.01967397414277684,0.011366506693609498,0.008307467449167341,2
United Kingdom,Romantic Movies,0.021360314783586284,0.03039488086217058,-0.009034566078584296,2
United Kingdom,Romantic TV Shows,0.006183249016301293,0.016165698408689064,-0.009982449392387772,2
United Kingdom,Sci-Fi & Fantasy,0.01967397414277684,0.015997305716931885,0.003676668425844954,2
United Kingdom,Science & Nature TV,0.01517706576728499,0.004546602677443799,0.010630463089841191,2
United Kingdom,Spanish-Language TV Shows,0.0005621135469364812,0.008503830933737477,-0.007941717386800995,2
United Kingdom,Sports Movies,0.011804384485666104,0.011156015828913025,0.0006483686567530789,2
United Kingdom,Stand-Up Comedy,0.011804384485666104,0.014481771491117285,-0.002677387005451181,2
United Kingdom,Stand-Up Comedy & Talk Shows,0.0005621135469364812,0.0023574976846004883,-0.001795384137664007,2
United Kingdom,TV Action & Adventure,0.00505902192242833,0.008588027279616064,-0.0035290053571877342,2
United Kingdom,TV Comedies,0.02473299606520517,0.026521848951755495,-0.0017888528865503232,2
United Kingdom,TV Dramas,0.02023608768971332,0.03586764334427886,-0.01563155565456554,2
United Kingdom,TV Horror,0.0011242270938729624,0.0036204428727793212,-0.002496215778906359,2
United Kingdom,TV Mysteries,0.0011242270938729624,0.0047570935421402715,-0.003632866448267309,2
United Kingdom,TV Sci-Fi & Fantasy,0.0022484541877459247,0.004251915466868738,-0.0020034612791228136,2
United Kingdom,TV Thrillers,0.0011242270938729624,0.0027784794139934328,-0.0016542523201204704,2
United Kingdom,Thrillers,0.034288926363125354,0.033931127389071315,0.00035779897405403827,2
"United Kingdom,",Documentaries,0.25,0.04698156100025259,0.20301843899974742,0
"United Kingdom,",Dramas,0.25,0.1346720552328029,0.1153279447671971,0
"United Kingdom,",International Movies,0.5,0.14772248884398417,0.3522775111560158,0
